"Id","ActivityDate","ActivityHour","LowMETs","LightMETs","ModerateMETs","HighMETs"
1503960366,"01/04/2016","00:00:00",56,3,1,0
1503960366,"01/04/2016","01:00:00",59,1,0,0
1503960366,"01/04/2016","02:00:00",57,3,0,0
1503960366,"01/04/2016","03:00:00",55,2,3,0
1503960366,"01/04/2016","04:00:00",60,0,0,0
1503960366,"01/04/2016","05:00:00",60,0,0,0
1503960366,"01/04/2016","06:00:00",60,0,0,0
1503960366,"01/04/2016","07:00:00",56,4,0,0
1503960366,"01/04/2016","08:00:00",45,13,2,0
1503960366,"01/04/2016","09:00:00",47,10,3,0
1503960366,"01/04/2016","10:00:00",55,3,2,0
1503960366,"01/04/2016","11:00:00",57,3,0,0
1503960366,"01/04/2016","12:00:00",58,2,0,0
1503960366,"01/04/2016","13:00:00",58,1,1,0
1503960366,"01/04/2016","14:00:00",48,8,4,0
1503960366,"01/04/2016","15:00:00",52,5,3,0
1503960366,"01/04/2016","16:00:00",46,7,7,0
1503960366,"01/04/2016","17:00:00",59,0,1,0
1503960366,"01/04/2016","18:00:00",51,7,2,0
1503960366,"01/04/2016","19:00:00",58,2,0,0
1503960366,"01/04/2016","20:00:00",21,9,14,16
1503960366,"01/04/2016","21:00:00",21,5,17,17
1503960366,"01/04/2016","22:00:00",3,7,28,22
1503960366,"01/04/2016","23:00:00",30,10,14,6
1503960366,"01/05/2016","00:00:00",51,4,5,0
1503960366,"01/05/2016","01:00:00",52,8,0,0
1503960366,"01/05/2016","02:00:00",58,1,1,0
1503960366,"01/05/2016","03:00:00",59,1,0,0
1503960366,"01/05/2016","04:00:00",60,0,0,0
1503960366,"01/05/2016","05:00:00",60,0,0,0
1503960366,"01/05/2016","06:00:00",60,0,0,0
1503960366,"01/05/2016","07:00:00",57,3,0,0
1503960366,"01/05/2016","08:00:00",54,4,2,0
1503960366,"01/05/2016","09:00:00",48,8,4,0
1503960366,"01/05/2016","10:00:00",54,2,4,0
1503960366,"01/05/2016","11:00:00",50,10,0,0
1503960366,"01/05/2016","12:00:00",50,8,2,0
1503960366,"01/05/2016","13:00:00",55,4,1,0
1503960366,"01/05/2016","14:00:00",35,14,11,0
1503960366,"01/05/2016","15:00:00",39,16,5,0
1503960366,"01/05/2016","16:00:00",37,6,16,1
1503960366,"01/05/2016","17:00:00",35,9,13,3
1503960366,"01/05/2016","18:00:00",16,15,20,9
1503960366,"01/05/2016","19:00:00",46,12,2,0
1503960366,"01/05/2016","20:00:00",54,4,2,0
1503960366,"01/05/2016","21:00:00",35,19,6,0
1503960366,"01/05/2016","22:00:00",31,11,13,5
1503960366,"01/05/2016","23:00:00",30,0,14,16
1503960366,"02/04/2016","00:00:00",52,4,1,3
1503960366,"02/04/2016","01:00:00",60,0,0,0
1503960366,"02/04/2016","02:00:00",60,0,0,0
1503960366,"02/04/2016","03:00:00",54,2,4,0
1503960366,"02/04/2016","04:00:00",60,0,0,0
1503960366,"02/04/2016","05:00:00",59,1,0,0
1503960366,"02/04/2016","06:00:00",60,0,0,0
1503960366,"02/04/2016","07:00:00",54,6,0,0
1503960366,"02/04/2016","08:00:00",57,3,0,0
1503960366,"02/04/2016","09:00:00",54,5,1,0
1503960366,"02/04/2016","10:00:00",56,3,1,0
1503960366,"02/04/2016","11:00:00",45,8,7,0
1503960366,"02/04/2016","12:00:00",58,2,0,0
1503960366,"02/04/2016","13:00:00",36,13,11,0
1503960366,"02/04/2016","14:00:00",54,5,1,0
1503960366,"02/04/2016","15:00:00",42,13,5,0
1503960366,"02/04/2016","16:00:00",33,10,17,0
1503960366,"02/04/2016","17:00:00",50,4,6,0
1503960366,"02/04/2016","18:00:00",54,4,2,0
1503960366,"02/04/2016","19:00:00",15,9,11,25
1503960366,"02/04/2016","20:00:00",33,6,9,12
1503960366,"02/04/2016","21:00:00",34,15,11,0
1503960366,"02/04/2016","22:00:00",31,15,14,0
1503960366,"02/04/2016","23:00:00",34,9,7,10
1503960366,"02/05/2016","00:00:00",60,0,0,0
1503960366,"02/05/2016","01:00:00",53,5,2,0
1503960366,"02/05/2016","02:00:00",60,0,0,0
1503960366,"02/05/2016","03:00:00",59,0,1,0
1503960366,"02/05/2016","04:00:00",60,0,0,0
1503960366,"02/05/2016","05:00:00",60,0,0,0
1503960366,"02/05/2016","06:00:00",60,0,0,0
1503960366,"02/05/2016","07:00:00",57,3,0,0
1503960366,"02/05/2016","08:00:00",48,9,3,0
1503960366,"02/05/2016","09:00:00",30,10,10,10
1503960366,"02/05/2016","10:00:00",41,13,6,0
1503960366,"02/05/2016","11:00:00",47,7,5,1
1503960366,"02/05/2016","12:00:00",28,9,10,13
1503960366,"02/05/2016","13:00:00",39,6,10,5
1503960366,"02/05/2016","14:00:00",47,7,6,0
1503960366,"02/05/2016","15:00:00",49,5,6,0
1503960366,"02/05/2016","16:00:00",36,19,5,0
1503960366,"02/05/2016","17:00:00",48,6,6,0
1503960366,"02/05/2016","18:00:00",51,5,4,0
1503960366,"02/05/2016","19:00:00",47,10,3,0
1503960366,"02/05/2016","20:00:00",13,3,16,28
1503960366,"02/05/2016","21:00:00",39,6,6,9
1503960366,"02/05/2016","22:00:00",32,12,13,3
1503960366,"02/05/2016","23:00:00",43,9,8,0
1503960366,"03/04/2016","00:00:00",49,6,4,1
1503960366,"03/04/2016","01:00:00",59,1,0,0
1503960366,"03/04/2016","02:00:00",56,2,2,0
1503960366,"03/04/2016","03:00:00",57,2,1,0
1503960366,"03/04/2016","04:00:00",59,1,0,0
1503960366,"03/04/2016","05:00:00",59,1,0,0
1503960366,"03/04/2016","06:00:00",60,0,0,0
1503960366,"03/04/2016","07:00:00",60,0,0,0
1503960366,"03/04/2016","08:00:00",60,0,0,0
1503960366,"03/04/2016","09:00:00",52,8,0,0
1503960366,"03/04/2016","10:00:00",28,8,13,11
1503960366,"03/04/2016","11:00:00",42,11,5,2
1503960366,"03/04/2016","12:00:00",29,21,10,0
1503960366,"03/04/2016","13:00:00",22,22,16,0
1503960366,"03/04/2016","14:00:00",57,3,0,0
1503960366,"03/04/2016","15:00:00",28,22,10,0
1503960366,"03/04/2016","16:00:00",51,8,1,0
1503960366,"03/04/2016","17:00:00",42,14,4,0
1503960366,"03/04/2016","18:00:00",43,15,2,0
1503960366,"03/04/2016","19:00:00",39,17,4,0
1503960366,"03/04/2016","20:00:00",42,12,6,0
1503960366,"03/04/2016","21:00:00",35,23,2,0
1503960366,"03/04/2016","22:00:00",43,14,3,0
1503960366,"03/04/2016","23:00:00",9,2,34,15
1503960366,"03/05/2016","00:00:00",57,2,1,0
1503960366,"03/05/2016","01:00:00",54,5,1,0
1503960366,"03/05/2016","02:00:00",59,0,1,0
1503960366,"03/05/2016","03:00:00",55,2,3,0
1503960366,"03/05/2016","04:00:00",60,0,0,0
1503960366,"03/05/2016","05:00:00",60,0,0,0
1503960366,"03/05/2016","06:00:00",58,2,0,0
1503960366,"03/05/2016","07:00:00",57,3,0,0
1503960366,"03/05/2016","08:00:00",49,8,3,0
1503960366,"03/05/2016","09:00:00",36,3,14,7
1503960366,"03/05/2016","10:00:00",35,8,16,1
1503960366,"03/05/2016","11:00:00",48,9,3,0
1503960366,"03/05/2016","12:00:00",43,10,7,0
1503960366,"03/05/2016","13:00:00",37,17,6,0
1503960366,"03/05/2016","14:00:00",34,21,5,0
1503960366,"03/05/2016","15:00:00",36,4,11,9
1503960366,"03/05/2016","16:00:00",32,14,13,1
1503960366,"03/05/2016","17:00:00",42,6,11,1
1503960366,"03/05/2016","18:00:00",21,6,14,19
1503960366,"03/05/2016","19:00:00",55,3,2,0
1503960366,"03/05/2016","20:00:00",59,1,0,0
1503960366,"03/05/2016","21:00:00",44,2,6,8
1503960366,"03/05/2016","22:00:00",31,4,6,19
1503960366,"03/05/2016","23:00:00",50,4,3,3
1503960366,"04/04/2016","00:00:00",52,6,2,0
1503960366,"04/04/2016","01:00:00",58,1,1,0
1503960366,"04/04/2016","02:00:00",58,0,2,0
1503960366,"04/04/2016","03:00:00",59,1,0,0
1503960366,"04/04/2016","04:00:00",60,0,0,0
1503960366,"04/04/2016","05:00:00",59,0,1,0
1503960366,"04/04/2016","06:00:00",60,0,0,0
1503960366,"04/04/2016","07:00:00",56,4,0,0
1503960366,"04/04/2016","08:00:00",38,14,8,0
1503960366,"04/04/2016","09:00:00",30,8,12,10
1503960366,"04/04/2016","10:00:00",45,9,5,1
1503960366,"04/04/2016","11:00:00",48,6,6,0
1503960366,"04/04/2016","12:00:00",37,2,6,15
1503960366,"04/04/2016","13:00:00",50,6,4,0
1503960366,"04/04/2016","14:00:00",44,4,12,0
1503960366,"04/04/2016","15:00:00",47,12,1,0
1503960366,"04/04/2016","16:00:00",52,4,4,0
1503960366,"04/04/2016","17:00:00",27,19,14,0
1503960366,"04/04/2016","18:00:00",35,10,8,7
1503960366,"04/04/2016","19:00:00",32,3,5,20
1503960366,"04/04/2016","20:00:00",28,12,13,7
1503960366,"04/04/2016","21:00:00",33,22,5,0
1503960366,"04/04/2016","22:00:00",51,4,5,0
1503960366,"04/04/2016","23:00:00",35,13,7,5
1503960366,"04/05/2016","00:00:00",43,10,7,0
1503960366,"04/05/2016","01:00:00",58,2,0,0
1503960366,"04/05/2016","02:00:00",60,0,0,0
1503960366,"04/05/2016","03:00:00",60,0,0,0
1503960366,"04/05/2016","04:00:00",60,0,0,0
1503960366,"04/05/2016","05:00:00",60,0,0,0
1503960366,"04/05/2016","06:00:00",60,0,0,0
1503960366,"04/05/2016","07:00:00",60,0,0,0
1503960366,"04/05/2016","08:00:00",56,2,2,0
1503960366,"04/05/2016","09:00:00",38,6,6,10
1503960366,"04/05/2016","10:00:00",41,7,12,0
1503960366,"04/05/2016","11:00:00",53,4,3,0
1503960366,"04/05/2016","12:00:00",48,7,4,1
1503960366,"04/05/2016","13:00:00",44,10,6,0
1503960366,"04/05/2016","14:00:00",32,4,7,17
1503960366,"04/05/2016","15:00:00",53,2,5,0
1503960366,"04/05/2016","16:00:00",54,3,3,0
1503960366,"04/05/2016","17:00:00",49,6,4,1
1503960366,"04/05/2016","18:00:00",32,6,9,13
1503960366,"04/05/2016","19:00:00",41,18,1,0
1503960366,"04/05/2016","20:00:00",30,14,11,5
1503960366,"04/05/2016","21:00:00",35,10,9,6
1503960366,"04/05/2016","22:00:00",52,8,0,0
1503960366,"04/05/2016","23:00:00",60,0,0,0
1503960366,"05/04/2016","00:00:00",45,11,4,0
1503960366,"05/04/2016","01:00:00",57,1,2,0
1503960366,"05/04/2016","02:00:00",51,4,3,2
1503960366,"05/04/2016","03:00:00",57,3,0,0
1503960366,"05/04/2016","04:00:00",60,0,0,0
1503960366,"05/04/2016","05:00:00",60,0,0,0
1503960366,"05/04/2016","06:00:00",59,1,0,0
1503960366,"05/04/2016","07:00:00",58,2,0,0
1503960366,"05/04/2016","08:00:00",48,10,2,0
1503960366,"05/04/2016","09:00:00",30,8,13,9
1503960366,"05/04/2016","10:00:00",49,6,4,1
1503960366,"05/04/2016","11:00:00",46,9,5,0
1503960366,"05/04/2016","12:00:00",50,7,2,1
1503960366,"05/04/2016","13:00:00",26,8,10,16
1503960366,"05/04/2016","14:00:00",36,3,13,8
1503960366,"05/04/2016","15:00:00",24,27,7,2
1503960366,"05/04/2016","16:00:00",44,7,7,2
1503960366,"05/04/2016","17:00:00",35,19,6,0
1503960366,"05/04/2016","18:00:00",24,14,16,6
1503960366,"05/04/2016","19:00:00",37,20,3,0
1503960366,"05/04/2016","20:00:00",27,8,9,16
1503960366,"05/04/2016","21:00:00",38,16,6,0
1503960366,"05/04/2016","22:00:00",51,6,3,0
1503960366,"05/04/2016","23:00:00",33,17,10,0
1503960366,"05/05/2016","00:00:00",54,5,1,0
1503960366,"05/05/2016","01:00:00",54,3,3,0
1503960366,"05/05/2016","02:00:00",58,2,0,0
1503960366,"05/05/2016","03:00:00",60,0,0,0
1503960366,"05/05/2016","04:00:00",56,3,1,0
1503960366,"05/05/2016","05:00:00",60,0,0,0
1503960366,"05/05/2016","06:00:00",59,1,0,0
1503960366,"05/05/2016","07:00:00",57,3,0,0
1503960366,"05/05/2016","08:00:00",50,9,1,0
1503960366,"05/05/2016","09:00:00",34,4,12,10
1503960366,"05/05/2016","10:00:00",45,6,9,0
1503960366,"05/05/2016","11:00:00",56,4,0,0
1503960366,"05/05/2016","12:00:00",47,5,8,0
1503960366,"05/05/2016","13:00:00",39,4,13,4
1503960366,"05/05/2016","14:00:00",48,4,7,1
1503960366,"05/05/2016","15:00:00",46,12,2,0
1503960366,"05/05/2016","16:00:00",39,9,9,3
1503960366,"05/05/2016","17:00:00",27,8,10,15
1503960366,"05/05/2016","18:00:00",41,12,2,5
1503960366,"05/05/2016","19:00:00",40,15,5,0
1503960366,"05/05/2016","20:00:00",42,13,5,0
1503960366,"05/05/2016","21:00:00",12,3,20,25
1503960366,"05/05/2016","22:00:00",43,7,4,6
1503960366,"05/05/2016","23:00:00",54,2,3,1
1503960366,"06/04/2016","00:00:00",53,6,1,0
1503960366,"06/04/2016","01:00:00",57,3,0,0
1503960366,"06/04/2016","02:00:00",58,1,1,0
1503960366,"06/04/2016","03:00:00",60,0,0,0
1503960366,"06/04/2016","04:00:00",60,0,0,0
1503960366,"06/04/2016","05:00:00",60,0,0,0
1503960366,"06/04/2016","06:00:00",60,0,0,0
1503960366,"06/04/2016","07:00:00",60,0,0,0
1503960366,"06/04/2016","08:00:00",45,2,10,3
1503960366,"06/04/2016","09:00:00",36,6,11,7
1503960366,"06/04/2016","10:00:00",44,10,5,1
1503960366,"06/04/2016","11:00:00",49,11,0,0
1503960366,"06/04/2016","12:00:00",49,8,3,0
1503960366,"06/04/2016","13:00:00",21,9,15,15
1503960366,"06/04/2016","14:00:00",55,4,1,0
1503960366,"06/04/2016","15:00:00",52,4,4,0
1503960366,"06/04/2016","16:00:00",53,6,1,0
1503960366,"06/04/2016","17:00:00",50,10,0,0
1503960366,"06/04/2016","18:00:00",39,5,12,4
1503960366,"06/04/2016","19:00:00",37,2,8,13
1503960366,"06/04/2016","20:00:00",34,12,8,6
1503960366,"06/04/2016","21:00:00",39,5,7,9
1503960366,"06/04/2016","22:00:00",47,8,5,0
1503960366,"06/04/2016","23:00:00",55,3,2,0
1503960366,"06/05/2016","00:00:00",48,7,5,0
1503960366,"06/05/2016","01:00:00",59,1,0,0
1503960366,"06/05/2016","02:00:00",53,6,1,0
1503960366,"06/05/2016","03:00:00",60,0,0,0
1503960366,"06/05/2016","04:00:00",59,1,0,0
1503960366,"06/05/2016","05:00:00",60,0,0,0
1503960366,"06/05/2016","06:00:00",60,0,0,0
1503960366,"06/05/2016","07:00:00",57,3,0,0
1503960366,"06/05/2016","08:00:00",51,7,2,0
1503960366,"06/05/2016","09:00:00",31,7,13,9
1503960366,"06/05/2016","10:00:00",40,11,9,0
1503960366,"06/05/2016","11:00:00",54,1,5,0
1503960366,"06/05/2016","12:00:00",47,10,3,0
1503960366,"06/05/2016","13:00:00",50,8,2,0
1503960366,"06/05/2016","14:00:00",45,5,9,1
1503960366,"06/05/2016","15:00:00",33,14,12,1
1503960366,"06/05/2016","16:00:00",43,12,4,1
1503960366,"06/05/2016","17:00:00",47,7,6,0
1503960366,"06/05/2016","18:00:00",32,11,8,9
1503960366,"06/05/2016","19:00:00",33,3,7,17
1503960366,"06/05/2016","20:00:00",44,10,6,0
1503960366,"06/05/2016","21:00:00",40,11,9,0
1503960366,"06/05/2016","22:00:00",41,10,9,0
1503960366,"06/05/2016","23:00:00",34,5,10,11
1503960366,"07/04/2016","00:00:00",59,1,0,0
1503960366,"07/04/2016","01:00:00",60,0,0,0
1503960366,"07/04/2016","02:00:00",60,0,0,0
1503960366,"07/04/2016","03:00:00",60,0,0,0
1503960366,"07/04/2016","04:00:00",60,0,0,0
1503960366,"07/04/2016","05:00:00",60,0,0,0
1503960366,"07/04/2016","06:00:00",60,0,0,0
1503960366,"07/04/2016","07:00:00",60,0,0,0
1503960366,"07/04/2016","08:00:00",60,0,0,0
1503960366,"07/04/2016","09:00:00",31,9,11,9
1503960366,"07/04/2016","10:00:00",35,15,9,1
1503960366,"07/04/2016","11:00:00",58,2,0,0
1503960366,"07/04/2016","12:00:00",40,9,5,6
1503960366,"07/04/2016","13:00:00",52,5,3,0
1503960366,"07/04/2016","14:00:00",33,8,11,8
1503960366,"07/04/2016","15:00:00",48,5,6,1
1503960366,"07/04/2016","16:00:00",39,9,11,1
1503960366,"07/04/2016","17:00:00",48,6,6,0
1503960366,"07/04/2016","18:00:00",51,5,2,2
1503960366,"07/04/2016","19:00:00",35,6,9,10
1503960366,"07/04/2016","20:00:00",48,9,3,0
1503960366,"07/04/2016","21:00:00",58,2,0,0
1503960366,"07/04/2016","22:00:00",54,5,1,0
1503960366,"07/04/2016","23:00:00",39,2,16,3
1503960366,"07/05/2016","00:00:00",51,6,3,0
1503960366,"07/05/2016","01:00:00",60,0,0,0
1503960366,"07/05/2016","02:00:00",58,2,0,0
1503960366,"07/05/2016","03:00:00",60,0,0,0
1503960366,"07/05/2016","04:00:00",60,0,0,0
1503960366,"07/05/2016","05:00:00",60,0,0,0
1503960366,"07/05/2016","06:00:00",60,0,0,0
1503960366,"07/05/2016","07:00:00",60,0,0,0
1503960366,"07/05/2016","08:00:00",51,7,2,0
1503960366,"07/05/2016","09:00:00",53,5,2,0
1503960366,"07/05/2016","10:00:00",14,23,20,3
1503960366,"07/05/2016","11:00:00",27,9,7,17
1503960366,"07/05/2016","12:00:00",54,4,2,0
1503960366,"07/05/2016","13:00:00",58,1,1,0
1503960366,"07/05/2016","14:00:00",51,7,2,0
1503960366,"07/05/2016","15:00:00",56,0,4,0
1503960366,"07/05/2016","16:00:00",50,5,5,0
1503960366,"07/05/2016","17:00:00",54,4,2,0
1503960366,"07/05/2016","18:00:00",47,9,4,0
1503960366,"07/05/2016","19:00:00",39,11,8,2
1503960366,"07/05/2016","20:00:00",57,0,3,0
1503960366,"07/05/2016","21:00:00",34,1,14,11
1503960366,"07/05/2016","22:00:00",11,1,33,15
1503960366,"07/05/2016","23:00:00",57,1,2,0
1503960366,"08/04/2016","00:00:00",46,6,8,0
1503960366,"08/04/2016","01:00:00",58,1,1,0
1503960366,"08/04/2016","02:00:00",60,0,0,0
1503960366,"08/04/2016","03:00:00",60,0,0,0
1503960366,"08/04/2016","04:00:00",60,0,0,0
1503960366,"08/04/2016","05:00:00",60,0,0,0
1503960366,"08/04/2016","06:00:00",60,0,0,0
1503960366,"08/04/2016","07:00:00",60,0,0,0
1503960366,"08/04/2016","08:00:00",60,0,0,0
1503960366,"08/04/2016","09:00:00",38,9,8,5
1503960366,"08/04/2016","10:00:00",42,6,5,7
1503960366,"08/04/2016","11:00:00",52,5,3,0
1503960366,"08/04/2016","12:00:00",55,4,1,0
1503960366,"08/04/2016","13:00:00",50,7,3,0
1503960366,"08/04/2016","14:00:00",19,8,13,20
1503960366,"08/04/2016","15:00:00",53,5,2,0
1503960366,"08/04/2016","16:00:00",55,1,4,0
1503960366,"08/04/2016","17:00:00",40,7,3,10
1503960366,"08/04/2016","18:00:00",38,21,1,0
1503960366,"08/04/2016","19:00:00",26,7,11,16
1503960366,"08/04/2016","20:00:00",39,6,6,9
1503960366,"08/04/2016","21:00:00",34,17,9,0
1503960366,"08/04/2016","22:00:00",47,13,0,0
1503960366,"08/04/2016","23:00:00",48,10,2,0
1503960366,"08/05/2016","00:00:00",52,5,3,0
1503960366,"08/05/2016","01:00:00",60,0,0,0
1503960366,"08/05/2016","02:00:00",60,0,0,0
1503960366,"08/05/2016","03:00:00",60,0,0,0
1503960366,"08/05/2016","04:00:00",59,1,0,0
1503960366,"08/05/2016","05:00:00",60,0,0,0
1503960366,"08/05/2016","06:00:00",59,1,0,0
1503960366,"08/05/2016","07:00:00",60,0,0,0
1503960366,"08/05/2016","08:00:00",60,0,0,0
1503960366,"08/05/2016","09:00:00",60,0,0,0
1503960366,"08/05/2016","10:00:00",60,0,0,0
1503960366,"08/05/2016","11:00:00",60,0,0,0
1503960366,"08/05/2016","12:00:00",38,13,9,0
1503960366,"08/05/2016","13:00:00",52,4,4,0
1503960366,"08/05/2016","14:00:00",30,14,16,0
1503960366,"08/05/2016","15:00:00",50,4,6,0
1503960366,"08/05/2016","16:00:00",55,3,2,0
1503960366,"08/05/2016","17:00:00",46,8,6,0
1503960366,"08/05/2016","18:00:00",13,5,8,34
1503960366,"08/05/2016","19:00:00",40,11,1,8
1503960366,"08/05/2016","20:00:00",44,4,10,2
1503960366,"08/05/2016","21:00:00",27,21,12,0
1503960366,"08/05/2016","22:00:00",31,15,14,0
1503960366,"08/05/2016","23:00:00",49,5,6,0
1503960366,"09/04/2016","00:00:00",55,4,1,0
1503960366,"09/04/2016","01:00:00",53,7,0,0
1503960366,"09/04/2016","02:00:00",45,13,2,0
1503960366,"09/04/2016","03:00:00",59,1,0,0
1503960366,"09/04/2016","04:00:00",60,0,0,0
1503960366,"09/04/2016","05:00:00",60,0,0,0
1503960366,"09/04/2016","06:00:00",59,1,0,0
1503960366,"09/04/2016","07:00:00",59,1,0,0
1503960366,"09/04/2016","08:00:00",57,2,1,0
1503960366,"09/04/2016","09:00:00",56,4,0,0
1503960366,"09/04/2016","10:00:00",35,15,8,2
1503960366,"09/04/2016","11:00:00",51,8,1,0
1503960366,"09/04/2016","12:00:00",21,15,14,10
1503960366,"09/04/2016","13:00:00",34,5,6,15
1503960366,"09/04/2016","14:00:00",56,4,0,0
1503960366,"09/04/2016","15:00:00",42,5,5,8
1503960366,"09/04/2016","16:00:00",58,2,0,0
1503960366,"09/04/2016","17:00:00",17,11,15,17
1503960366,"09/04/2016","18:00:00",34,4,12,10
1503960366,"09/04/2016","19:00:00",56,3,1,0
1503960366,"09/04/2016","20:00:00",54,3,2,1
1503960366,"09/04/2016","21:00:00",41,10,9,0
1503960366,"09/04/2016","22:00:00",24,19,17,0
1503960366,"09/04/2016","23:00:00",59,1,0,0
1503960366,"09/05/2016","00:00:00",51,6,3,0
1503960366,"09/05/2016","01:00:00",60,0,0,0
1503960366,"09/05/2016","02:00:00",60,0,0,0
1503960366,"09/05/2016","03:00:00",60,0,0,0
1503960366,"09/05/2016","04:00:00",60,0,0,0
1503960366,"09/05/2016","05:00:00",59,1,0,0
1503960366,"09/05/2016","06:00:00",38,14,8,0
1503960366,"09/05/2016","07:00:00",54,2,4,0
1503960366,"09/05/2016","08:00:00",57,2,0,1
1503960366,"09/05/2016","09:00:00",57,1,2,0
1503960366,"09/05/2016","10:00:00",50,5,5,0
1503960366,"09/05/2016","11:00:00",54,0,6,0
1503960366,"09/05/2016","12:00:00",48,4,7,1
1503960366,"09/05/2016","13:00:00",59,1,0,0
1503960366,"09/05/2016","14:00:00",60,0,0,0
1503960366,"09/05/2016","15:00:00",59,0,1,0
1503960366,"09/05/2016","16:00:00",27,6,9,18
1503960366,"09/05/2016","17:00:00",23,20,11,6
1503960366,"09/05/2016","18:00:00",35,11,14,0
1503960366,"09/05/2016","19:00:00",21,17,22,0
1503960366,"09/05/2016","20:00:00",36,10,5,9
1503960366,"09/05/2016","21:00:00",29,3,9,19
1503960366,"09/05/2016","22:00:00",60,0,0,0
1503960366,"09/05/2016","23:00:00",60,0,0,0
1503960366,"10/04/2016","00:00:00",43,10,7,0
1503960366,"10/04/2016","01:00:00",60,0,0,0
1503960366,"10/04/2016","02:00:00",60,0,0,0
1503960366,"10/04/2016","03:00:00",53,4,3,0
1503960366,"10/04/2016","04:00:00",60,0,0,0
1503960366,"10/04/2016","05:00:00",60,0,0,0
1503960366,"10/04/2016","06:00:00",60,0,0,0
1503960366,"10/04/2016","07:00:00",59,1,0,0
1503960366,"10/04/2016","08:00:00",60,0,0,0
1503960366,"10/04/2016","09:00:00",60,0,0,0
1503960366,"10/04/2016","10:00:00",60,0,0,0
1503960366,"10/04/2016","11:00:00",56,3,1,0
1503960366,"10/04/2016","12:00:00",15,19,26,0
1503960366,"10/04/2016","13:00:00",25,3,8,24
1503960366,"10/04/2016","14:00:00",41,3,3,13
1503960366,"10/04/2016","15:00:00",43,13,4,0
1503960366,"10/04/2016","16:00:00",57,3,0,0
1503960366,"10/04/2016","17:00:00",58,2,0,0
1503960366,"10/04/2016","18:00:00",59,1,0,0
1503960366,"10/04/2016","19:00:00",51,7,2,0
1503960366,"10/04/2016","20:00:00",31,17,12,0
1503960366,"10/04/2016","21:00:00",55,5,0,0
1503960366,"10/04/2016","22:00:00",58,2,0,0
1503960366,"10/04/2016","23:00:00",31,5,10,14
1503960366,"10/05/2016","00:00:00",60,0,0,0
1503960366,"10/05/2016","01:00:00",54,4,2,0
1503960366,"10/05/2016","02:00:00",60,0,0,0
1503960366,"10/05/2016","03:00:00",60,0,0,0
1503960366,"10/05/2016","04:00:00",60,0,0,0
1503960366,"10/05/2016","05:00:00",60,0,0,0
1503960366,"10/05/2016","06:00:00",60,0,0,0
1503960366,"10/05/2016","07:00:00",56,4,0,0
1503960366,"10/05/2016","08:00:00",49,6,5,0
1503960366,"10/05/2016","09:00:00",36,4,14,6
1503960366,"10/05/2016","10:00:00",44,12,4,0
1503960366,"10/05/2016","11:00:00",36,7,16,1
1503960366,"10/05/2016","12:00:00",54,4,2,0
1503960366,"10/05/2016","13:00:00",46,10,4,0
1503960366,"10/05/2016","14:00:00",52,7,0,1
1503960366,"10/05/2016","15:00:00",39,5,12,4
1503960366,"10/05/2016","16:00:00",38,17,5,0
1503960366,"10/05/2016","17:00:00",43,7,9,1
1503960366,"10/05/2016","18:00:00",33,3,5,19
1503960366,"10/05/2016","19:00:00",25,12,16,7
1503960366,"10/05/2016","20:00:00",26,4,15,15
1503960366,"10/05/2016","21:00:00",41,15,4,0
1503960366,"10/05/2016","22:00:00",60,0,0,0
1503960366,"10/05/2016","23:00:00",57,3,0,0
1503960366,"11/04/2016","00:00:00",60,0,0,0
1503960366,"11/04/2016","01:00:00",60,0,0,0
1503960366,"11/04/2016","02:00:00",54,5,1,0
1503960366,"11/04/2016","03:00:00",60,0,0,0
1503960366,"11/04/2016","04:00:00",60,0,0,0
1503960366,"11/04/2016","05:00:00",60,0,0,0
1503960366,"11/04/2016","06:00:00",60,0,0,0
1503960366,"11/04/2016","07:00:00",58,2,0,0
1503960366,"11/04/2016","08:00:00",50,6,4,0
1503960366,"11/04/2016","09:00:00",30,9,11,10
1503960366,"11/04/2016","10:00:00",46,8,6,0
1503960366,"11/04/2016","11:00:00",51,6,3,0
1503960366,"11/04/2016","12:00:00",47,2,4,7
1503960366,"11/04/2016","13:00:00",42,2,9,7
1503960366,"11/04/2016","14:00:00",40,12,8,0
1503960366,"11/04/2016","15:00:00",43,7,10,0
1503960366,"11/04/2016","16:00:00",48,8,2,2
1503960366,"11/04/2016","17:00:00",46,6,8,0
1503960366,"11/04/2016","18:00:00",33,2,9,16
1503960366,"11/04/2016","19:00:00",41,7,6,6
1503960366,"11/04/2016","20:00:00",43,9,8,0
1503960366,"11/04/2016","21:00:00",55,4,1,0
1503960366,"11/04/2016","22:00:00",54,6,0,0
1503960366,"11/04/2016","23:00:00",43,9,8,0
1503960366,"11/05/2016","00:00:00",46,8,6,0
1503960366,"11/05/2016","01:00:00",56,4,0,0
1503960366,"11/05/2016","02:00:00",56,3,1,0
1503960366,"11/05/2016","03:00:00",59,1,0,0
1503960366,"11/05/2016","04:00:00",60,0,0,0
1503960366,"11/05/2016","05:00:00",60,0,0,0
1503960366,"11/05/2016","06:00:00",60,0,0,0
1503960366,"11/05/2016","07:00:00",55,5,0,0
1503960366,"11/05/2016","08:00:00",39,15,6,0
1503960366,"11/05/2016","09:00:00",28,8,15,9
1503960366,"11/05/2016","10:00:00",41,8,10,1
1503960366,"11/05/2016","11:00:00",45,10,5,0
