"Id","ActivityDate","ActivityHour","SedentaryMinutes","LightlyActiveMinutes","FairlyActiveMinutes","VeryActiveMinutes"
1503960366,"01/04/2016","00:00:00",56,3,1,0
1503960366,"01/04/2016","01:00:00",59,1,0,0
1503960366,"01/04/2016","02:00:00",57,3,0,0
1503960366,"01/04/2016","03:00:00",55,5,0,0
1503960366,"01/04/2016","04:00:00",60,0,0,0
1503960366,"01/04/2016","05:00:00",60,0,0,0
1503960366,"01/04/2016","06:00:00",60,0,0,0
1503960366,"01/04/2016","07:00:00",56,4,0,0
1503960366,"01/04/2016","08:00:00",45,15,0,0
1503960366,"01/04/2016","09:00:00",47,13,0,0
1503960366,"01/04/2016","10:00:00",55,5,0,0
1503960366,"01/04/2016","11:00:00",57,3,0,0
1503960366,"01/04/2016","12:00:00",58,2,0,0
1503960366,"01/04/2016","13:00:00",58,2,0,0
1503960366,"01/04/2016","14:00:00",48,12,0,0
1503960366,"01/04/2016","15:00:00",52,8,0,0
1503960366,"01/04/2016","16:00:00",46,14,0,0
1503960366,"01/04/2016","17:00:00",59,1,0,0
1503960366,"01/04/2016","18:00:00",51,9,0,0
1503960366,"01/04/2016","19:00:00",58,2,0,0
1503960366,"01/04/2016","20:00:00",21,19,4,16
1503960366,"01/04/2016","21:00:00",21,28,3,8
1503960366,"01/04/2016","22:00:00",3,28,12,17
1503960366,"01/04/2016","23:00:00",30,23,1,6
1503960366,"01/05/2016","00:00:00",51,9,0,0
1503960366,"01/05/2016","01:00:00",52,8,0,0
1503960366,"01/05/2016","02:00:00",58,2,0,0
1503960366,"01/05/2016","03:00:00",59,1,0,0
1503960366,"01/05/2016","04:00:00",60,0,0,0
1503960366,"01/05/2016","05:00:00",60,0,0,0
1503960366,"01/05/2016","06:00:00",60,0,0,0
1503960366,"01/05/2016","07:00:00",57,3,0,0
1503960366,"01/05/2016","08:00:00",54,6,0,0
1503960366,"01/05/2016","09:00:00",48,12,0,0
1503960366,"01/05/2016","10:00:00",54,6,0,0
1503960366,"01/05/2016","11:00:00",50,10,0,0
1503960366,"01/05/2016","12:00:00",50,10,0,0
1503960366,"01/05/2016","13:00:00",55,5,0,0
1503960366,"01/05/2016","14:00:00",35,25,0,0
1503960366,"01/05/2016","15:00:00",39,21,0,0
1503960366,"01/05/2016","16:00:00",37,23,0,0
1503960366,"01/05/2016","17:00:00",35,20,2,3
1503960366,"01/05/2016","18:00:00",16,27,8,9
1503960366,"01/05/2016","19:00:00",46,14,0,0
1503960366,"01/05/2016","20:00:00",54,6,0,0
1503960366,"01/05/2016","21:00:00",35,25,0,0
1503960366,"01/05/2016","22:00:00",31,13,11,5
1503960366,"01/05/2016","23:00:00",30,0,14,16
1503960366,"02/04/2016","00:00:00",52,5,0,3
1503960366,"02/04/2016","01:00:00",60,0,0,0
1503960366,"02/04/2016","02:00:00",60,0,0,0
1503960366,"02/04/2016","03:00:00",54,6,0,0
1503960366,"02/04/2016","04:00:00",60,0,0,0
1503960366,"02/04/2016","05:00:00",59,1,0,0
1503960366,"02/04/2016","06:00:00",60,0,0,0
1503960366,"02/04/2016","07:00:00",54,6,0,0
1503960366,"02/04/2016","08:00:00",57,3,0,0
1503960366,"02/04/2016","09:00:00",54,6,0,0
1503960366,"02/04/2016","10:00:00",56,4,0,0
1503960366,"02/04/2016","11:00:00",45,15,0,0
1503960366,"02/04/2016","12:00:00",58,2,0,0
1503960366,"02/04/2016","13:00:00",36,24,0,0
1503960366,"02/04/2016","14:00:00",54,6,0,0
1503960366,"02/04/2016","15:00:00",42,18,0,0
1503960366,"02/04/2016","16:00:00",33,27,0,0
1503960366,"02/04/2016","17:00:00",50,10,0,0
1503960366,"02/04/2016","18:00:00",54,6,0,0
1503960366,"02/04/2016","19:00:00",15,13,7,25
1503960366,"02/04/2016","20:00:00",33,11,4,12
1503960366,"02/04/2016","21:00:00",34,26,0,0
1503960366,"02/04/2016","22:00:00",31,29,0,0
1503960366,"02/04/2016","23:00:00",34,26,0,0
1503960366,"02/05/2016","00:00:00",60,0,0,0
1503960366,"02/05/2016","01:00:00",53,7,0,0
1503960366,"02/05/2016","02:00:00",60,0,0,0
1503960366,"02/05/2016","03:00:00",59,1,0,0
1503960366,"02/05/2016","04:00:00",60,0,0,0
1503960366,"02/05/2016","05:00:00",60,0,0,0
1503960366,"02/05/2016","06:00:00",60,0,0,0
1503960366,"02/05/2016","07:00:00",57,3,0,0
1503960366,"02/05/2016","08:00:00",48,12,0,0
1503960366,"02/05/2016","09:00:00",30,30,0,0
1503960366,"02/05/2016","10:00:00",41,19,0,0
1503960366,"02/05/2016","11:00:00",47,11,1,1
1503960366,"02/05/2016","12:00:00",28,13,6,13
1503960366,"02/05/2016","13:00:00",39,21,0,0
1503960366,"02/05/2016","14:00:00",47,13,0,0
1503960366,"02/05/2016","15:00:00",49,11,0,0
1503960366,"02/05/2016","16:00:00",36,24,0,0
1503960366,"02/05/2016","17:00:00",48,12,0,0
1503960366,"02/05/2016","18:00:00",51,9,0,0
1503960366,"02/05/2016","19:00:00",47,13,0,0
1503960366,"02/05/2016","20:00:00",13,15,6,26
1503960366,"02/05/2016","21:00:00",39,18,2,1
1503960366,"02/05/2016","22:00:00",32,28,0,0
1503960366,"02/05/2016","23:00:00",43,17,0,0
1503960366,"03/04/2016","00:00:00",49,11,0,0
1503960366,"03/04/2016","01:00:00",59,1,0,0
1503960366,"03/04/2016","02:00:00",56,4,0,0
1503960366,"03/04/2016","03:00:00",57,3,0,0
1503960366,"03/04/2016","04:00:00",59,1,0,0
1503960366,"03/04/2016","05:00:00",59,1,0,0
1503960366,"03/04/2016","06:00:00",60,0,0,0
1503960366,"03/04/2016","07:00:00",60,0,0,0
1503960366,"03/04/2016","08:00:00",60,0,0,0
1503960366,"03/04/2016","09:00:00",52,8,0,0
1503960366,"03/04/2016","10:00:00",28,32,0,0
1503960366,"03/04/2016","11:00:00",42,18,0,0
1503960366,"03/04/2016","12:00:00",29,31,0,0
1503960366,"03/04/2016","13:00:00",22,38,0,0
1503960366,"03/04/2016","14:00:00",57,3,0,0
1503960366,"03/04/2016","15:00:00",28,32,0,0
1503960366,"03/04/2016","16:00:00",51,9,0,0
1503960366,"03/04/2016","17:00:00",42,18,0,0
1503960366,"03/04/2016","18:00:00",43,17,0,0
1503960366,"03/04/2016","19:00:00",39,21,0,0
1503960366,"03/04/2016","20:00:00",42,18,0,0
1503960366,"03/04/2016","21:00:00",35,25,0,0
1503960366,"03/04/2016","22:00:00",43,17,0,0
1503960366,"03/04/2016","23:00:00",9,6,30,15
1503960366,"03/05/2016","00:00:00",57,3,0,0
1503960366,"03/05/2016","01:00:00",54,6,0,0
1503960366,"03/05/2016","02:00:00",59,1,0,0
1503960366,"03/05/2016","03:00:00",55,5,0,0
1503960366,"03/05/2016","04:00:00",60,0,0,0
1503960366,"03/05/2016","05:00:00",60,0,0,0
1503960366,"03/05/2016","06:00:00",58,2,0,0
1503960366,"03/05/2016","07:00:00",57,3,0,0
1503960366,"03/05/2016","08:00:00",49,11,0,0
1503960366,"03/05/2016","09:00:00",36,24,0,0
1503960366,"03/05/2016","10:00:00",35,25,0,0
1503960366,"03/05/2016","11:00:00",48,12,0,0
1503960366,"03/05/2016","12:00:00",43,17,0,0
1503960366,"03/05/2016","13:00:00",37,23,0,0
1503960366,"03/05/2016","14:00:00",34,26,0,0
1503960366,"03/05/2016","15:00:00",36,11,4,9
1503960366,"03/05/2016","16:00:00",32,24,3,1
1503960366,"03/05/2016","17:00:00",42,18,0,0
1503960366,"03/05/2016","18:00:00",21,11,9,19
1503960366,"03/05/2016","19:00:00",55,5,0,0
1503960366,"03/05/2016","20:00:00",59,1,0,0
1503960366,"03/05/2016","21:00:00",44,3,5,8
1503960366,"03/05/2016","22:00:00",31,13,3,13
1503960366,"03/05/2016","23:00:00",50,10,0,0
1503960366,"04/04/2016","00:00:00",52,8,0,0
1503960366,"04/04/2016","01:00:00",58,2,0,0
1503960366,"04/04/2016","02:00:00",58,2,0,0
1503960366,"04/04/2016","03:00:00",59,1,0,0
1503960366,"04/04/2016","04:00:00",60,0,0,0
1503960366,"04/04/2016","05:00:00",59,1,0,0
1503960366,"04/04/2016","06:00:00",60,0,0,0
1503960366,"04/04/2016","07:00:00",56,4,0,0
1503960366,"04/04/2016","08:00:00",38,22,0,0
1503960366,"04/04/2016","09:00:00",30,22,5,3
1503960366,"04/04/2016","10:00:00",45,15,0,0
1503960366,"04/04/2016","11:00:00",48,12,0,0
1503960366,"04/04/2016","12:00:00",37,3,5,15
1503960366,"04/04/2016","13:00:00",50,10,0,0
1503960366,"04/04/2016","14:00:00",44,16,0,0
1503960366,"04/04/2016","15:00:00",47,13,0,0
1503960366,"04/04/2016","16:00:00",52,8,0,0
1503960366,"04/04/2016","17:00:00",27,33,0,0
1503960366,"04/04/2016","18:00:00",35,25,0,0
1503960366,"04/04/2016","19:00:00",32,5,3,20
1503960366,"04/04/2016","20:00:00",28,32,0,0
1503960366,"04/04/2016","21:00:00",33,27,0,0
1503960366,"04/04/2016","22:00:00",51,9,0,0
1503960366,"04/04/2016","23:00:00",35,15,5,5
1503960366,"04/05/2016","00:00:00",43,17,0,0
1503960366,"04/05/2016","01:00:00",58,2,0,0
1503960366,"04/05/2016","02:00:00",60,0,0,0
1503960366,"04/05/2016","03:00:00",60,0,0,0
1503960366,"04/05/2016","04:00:00",60,0,0,0
1503960366,"04/05/2016","05:00:00",60,0,0,0
1503960366,"04/05/2016","06:00:00",60,0,0,0
1503960366,"04/05/2016","07:00:00",60,0,0,0
1503960366,"04/05/2016","08:00:00",56,4,0,0
1503960366,"04/05/2016","09:00:00",38,22,0,0
1503960366,"04/05/2016","10:00:00",41,12,7,0
1503960366,"04/05/2016","11:00:00",53,7,0,0
1503960366,"04/05/2016","12:00:00",48,12,0,0
1503960366,"04/05/2016","13:00:00",44,16,0,0
1503960366,"04/05/2016","14:00:00",32,6,5,17
1503960366,"04/05/2016","15:00:00",53,7,0,0
1503960366,"04/05/2016","16:00:00",54,6,0,0
1503960366,"04/05/2016","17:00:00",49,11,0,0
1503960366,"04/05/2016","18:00:00",32,7,8,13
1503960366,"04/05/2016","19:00:00",41,19,0,0
1503960366,"04/05/2016","20:00:00",30,30,0,0
1503960366,"04/05/2016","21:00:00",35,17,2,6
1503960366,"04/05/2016","22:00:00",52,8,0,0
1503960366,"04/05/2016","23:00:00",60,0,0,0
1503960366,"05/04/2016","00:00:00",45,15,0,0
1503960366,"05/04/2016","01:00:00",57,3,0,0
1503960366,"05/04/2016","02:00:00",51,9,0,0
1503960366,"05/04/2016","03:00:00",57,3,0,0
1503960366,"05/04/2016","04:00:00",60,0,0,0
1503960366,"05/04/2016","05:00:00",60,0,0,0
1503960366,"05/04/2016","06:00:00",59,1,0,0
1503960366,"05/04/2016","07:00:00",58,2,0,0
1503960366,"05/04/2016","08:00:00",48,12,0,0
1503960366,"05/04/2016","09:00:00",30,30,0,0
1503960366,"05/04/2016","10:00:00",49,11,0,0
1503960366,"05/04/2016","11:00:00",46,14,0,0
1503960366,"05/04/2016","12:00:00",50,10,0,0
1503960366,"05/04/2016","13:00:00",26,16,2,16
1503960366,"05/04/2016","14:00:00",36,13,3,8
1503960366,"05/04/2016","15:00:00",24,36,0,0
1503960366,"05/04/2016","16:00:00",44,16,0,0
1503960366,"05/04/2016","17:00:00",35,25,0,0
1503960366,"05/04/2016","18:00:00",24,24,8,4
1503960366,"05/04/2016","19:00:00",37,22,1,0
1503960366,"05/04/2016","20:00:00",27,21,4,8
1503960366,"05/04/2016","21:00:00",38,22,0,0
1503960366,"05/04/2016","22:00:00",51,9,0,0
1503960366,"05/04/2016","23:00:00",33,27,0,0
1503960366,"05/05/2016","00:00:00",54,6,0,0
1503960366,"05/05/2016","01:00:00",54,6,0,0
1503960366,"05/05/2016","02:00:00",58,2,0,0
1503960366,"05/05/2016","03:00:00",60,0,0,0
1503960366,"05/05/2016","04:00:00",56,4,0,0
1503960366,"05/05/2016","05:00:00",60,0,0,0
1503960366,"05/05/2016","06:00:00",59,1,0,0
1503960366,"05/05/2016","07:00:00",57,3,0,0
1503960366,"05/05/2016","08:00:00",50,10,0,0
1503960366,"05/05/2016","09:00:00",34,26,0,0
1503960366,"05/05/2016","10:00:00",45,15,0,0
1503960366,"05/05/2016","11:00:00",56,4,0,0
1503960366,"05/05/2016","12:00:00",47,13,0,0
1503960366,"05/05/2016","13:00:00",39,21,0,0
1503960366,"05/05/2016","14:00:00",48,12,0,0
1503960366,"05/05/2016","15:00:00",46,14,0,0
1503960366,"05/05/2016","16:00:00",39,21,0,0
1503960366,"05/05/2016","17:00:00",27,11,7,15
1503960366,"05/05/2016","18:00:00",41,13,1,5
1503960366,"05/05/2016","19:00:00",40,20,0,0
1503960366,"05/05/2016","20:00:00",42,17,1,0
1503960366,"05/05/2016","21:00:00",12,8,15,25
1503960366,"05/05/2016","22:00:00",43,17,0,0
1503960366,"05/05/2016","23:00:00",54,6,0,0
1503960366,"06/04/2016","00:00:00",53,7,0,0
1503960366,"06/04/2016","01:00:00",57,3,0,0
1503960366,"06/04/2016","02:00:00",58,2,0,0
1503960366,"06/04/2016","03:00:00",60,0,0,0
1503960366,"06/04/2016","04:00:00",60,0,0,0
1503960366,"06/04/2016","05:00:00",60,0,0,0
1503960366,"06/04/2016","06:00:00",60,0,0,0
1503960366,"06/04/2016","07:00:00",60,0,0,0
1503960366,"06/04/2016","08:00:00",45,15,0,0
1503960366,"06/04/2016","09:00:00",36,24,0,0
1503960366,"06/04/2016","10:00:00",44,16,0,0
1503960366,"06/04/2016","11:00:00",49,11,0,0
1503960366,"06/04/2016","12:00:00",49,11,0,0
1503960366,"06/04/2016","13:00:00",21,18,6,15
1503960366,"06/04/2016","14:00:00",55,5,0,0
1503960366,"06/04/2016","15:00:00",52,8,0,0
1503960366,"06/04/2016","16:00:00",53,7,0,0
1503960366,"06/04/2016","17:00:00",50,10,0,0
1503960366,"06/04/2016","18:00:00",39,21,0,0
1503960366,"06/04/2016","19:00:00",37,5,6,12
1503960366,"06/04/2016","20:00:00",34,26,0,0
1503960366,"06/04/2016","21:00:00",39,21,0,0
1503960366,"06/04/2016","22:00:00",47,13,0,0
1503960366,"06/04/2016","23:00:00",55,5,0,0
1503960366,"06/05/2016","00:00:00",48,12,0,0
1503960366,"06/05/2016","01:00:00",59,1,0,0
1503960366,"06/05/2016","02:00:00",53,7,0,0
1503960366,"06/05/2016","03:00:00",60,0,0,0
1503960366,"06/05/2016","04:00:00",59,1,0,0
1503960366,"06/05/2016","05:00:00",60,0,0,0
1503960366,"06/05/2016","06:00:00",60,0,0,0
1503960366,"06/05/2016","07:00:00",57,3,0,0
1503960366,"06/05/2016","08:00:00",51,9,0,0
1503960366,"06/05/2016","09:00:00",31,29,0,0
1503960366,"06/05/2016","10:00:00",40,20,0,0
1503960366,"06/05/2016","11:00:00",54,6,0,0
1503960366,"06/05/2016","12:00:00",47,13,0,0
1503960366,"06/05/2016","13:00:00",50,10,0,0
1503960366,"06/05/2016","14:00:00",45,15,0,0
1503960366,"06/05/2016","15:00:00",33,27,0,0
1503960366,"06/05/2016","16:00:00",43,17,0,0
1503960366,"06/05/2016","17:00:00",47,13,0,0
1503960366,"06/05/2016","18:00:00",32,28,0,0
1503960366,"06/05/2016","19:00:00",33,12,2,13
1503960366,"06/05/2016","20:00:00",44,16,0,0
1503960366,"06/05/2016","21:00:00",40,20,0,0
1503960366,"06/05/2016","22:00:00",41,19,0,0
1503960366,"06/05/2016","23:00:00",34,11,4,11
1503960366,"07/04/2016","00:00:00",59,1,0,0
1503960366,"07/04/2016","01:00:00",60,0,0,0
1503960366,"07/04/2016","02:00:00",60,0,0,0
1503960366,"07/04/2016","03:00:00",60,0,0,0
1503960366,"07/04/2016","04:00:00",60,0,0,0
1503960366,"07/04/2016","05:00:00",60,0,0,0
1503960366,"07/04/2016","06:00:00",60,0,0,0
1503960366,"07/04/2016","07:00:00",60,0,0,0
1503960366,"07/04/2016","08:00:00",60,0,0,0
1503960366,"07/04/2016","09:00:00",31,29,0,0
1503960366,"07/04/2016","10:00:00",35,25,0,0
1503960366,"07/04/2016","11:00:00",58,2,0,0
1503960366,"07/04/2016","12:00:00",40,11,3,6
1503960366,"07/04/2016","13:00:00",52,7,1,0
1503960366,"07/04/2016","14:00:00",33,16,3,8
1503960366,"07/04/2016","15:00:00",48,12,0,0
1503960366,"07/04/2016","16:00:00",39,21,0,0
1503960366,"07/04/2016","17:00:00",48,12,0,0
1503960366,"07/04/2016","18:00:00",51,9,0,0
1503960366,"07/04/2016","19:00:00",35,25,0,0
1503960366,"07/04/2016","20:00:00",48,12,0,0
1503960366,"07/04/2016","21:00:00",58,2,0,0
1503960366,"07/04/2016","22:00:00",54,6,0,0
1503960366,"07/04/2016","23:00:00",39,5,13,3
1503960366,"07/05/2016","00:00:00",51,9,0,0
1503960366,"07/05/2016","01:00:00",60,0,0,0
1503960366,"07/05/2016","02:00:00",58,2,0,0
1503960366,"07/05/2016","03:00:00",60,0,0,0
1503960366,"07/05/2016","04:00:00",60,0,0,0
1503960366,"07/05/2016","05:00:00",60,0,0,0
1503960366,"07/05/2016","06:00:00",60,0,0,0
1503960366,"07/05/2016","07:00:00",60,0,0,0
1503960366,"07/05/2016","08:00:00",51,9,0,0
1503960366,"07/05/2016","09:00:00",53,7,0,0
1503960366,"07/05/2016","10:00:00",14,46,0,0
1503960366,"07/05/2016","11:00:00",27,18,4,11
1503960366,"07/05/2016","12:00:00",54,6,0,0
1503960366,"07/05/2016","13:00:00",58,2,0,0
1503960366,"07/05/2016","14:00:00",51,9,0,0
1503960366,"07/05/2016","15:00:00",56,4,0,0
1503960366,"07/05/2016","16:00:00",50,10,0,0
1503960366,"07/05/2016","17:00:00",54,6,0,0
1503960366,"07/05/2016","18:00:00",47,13,0,0
1503960366,"07/05/2016","19:00:00",39,21,0,0
1503960366,"07/05/2016","20:00:00",57,3,0,0
1503960366,"07/05/2016","21:00:00",34,2,13,11
1503960366,"07/05/2016","22:00:00",11,5,29,15
1503960366,"07/05/2016","23:00:00",57,3,0,0
1503960366,"08/04/2016","00:00:00",46,14,0,0
1503960366,"08/04/2016","01:00:00",58,2,0,0
1503960366,"08/04/2016","02:00:00",60,0,0,0
1503960366,"08/04/2016","03:00:00",60,0,0,0
1503960366,"08/04/2016","04:00:00",60,0,0,0
1503960366,"08/04/2016","05:00:00",60,0,0,0
1503960366,"08/04/2016","06:00:00",60,0,0,0
1503960366,"08/04/2016","07:00:00",60,0,0,0
1503960366,"08/04/2016","08:00:00",60,0,0,0
1503960366,"08/04/2016","09:00:00",38,22,0,0
1503960366,"08/04/2016","10:00:00",42,18,0,0
1503960366,"08/04/2016","11:00:00",52,8,0,0
1503960366,"08/04/2016","12:00:00",55,5,0,0
1503960366,"08/04/2016","13:00:00",50,10,0,0
1503960366,"08/04/2016","14:00:00",19,11,10,20
1503960366,"08/04/2016","15:00:00",53,7,0,0
1503960366,"08/04/2016","16:00:00",55,5,0,0
1503960366,"08/04/2016","17:00:00",40,7,3,10
1503960366,"08/04/2016","18:00:00",38,22,0,0
1503960366,"08/04/2016","19:00:00",26,9,9,16
1503960366,"08/04/2016","20:00:00",39,21,0,0
1503960366,"08/04/2016","21:00:00",34,26,0,0
1503960366,"08/04/2016","22:00:00",47,13,0,0
1503960366,"08/04/2016","23:00:00",48,12,0,0
1503960366,"08/05/2016","00:00:00",52,8,0,0
1503960366,"08/05/2016","01:00:00",60,0,0,0
1503960366,"08/05/2016","02:00:00",60,0,0,0
1503960366,"08/05/2016","03:00:00",60,0,0,0
1503960366,"08/05/2016","04:00:00",59,1,0,0
1503960366,"08/05/2016","05:00:00",60,0,0,0
1503960366,"08/05/2016","06:00:00",59,1,0,0
1503960366,"08/05/2016","07:00:00",60,0,0,0
1503960366,"08/05/2016","08:00:00",60,0,0,0
1503960366,"08/05/2016","09:00:00",60,0,0,0
1503960366,"08/05/2016","10:00:00",60,0,0,0
1503960366,"08/05/2016","11:00:00",60,0,0,0
1503960366,"08/05/2016","12:00:00",38,22,0,0
1503960366,"08/05/2016","13:00:00",52,8,0,0
1503960366,"08/05/2016","14:00:00",30,30,0,0
1503960366,"08/05/2016","15:00:00",50,10,0,0
1503960366,"08/05/2016","16:00:00",55,5,0,0
1503960366,"08/05/2016","17:00:00",46,14,0,0
1503960366,"08/05/2016","18:00:00",13,13,0,34
1503960366,"08/05/2016","19:00:00",40,12,0,8
1503960366,"08/05/2016","20:00:00",44,6,8,2
1503960366,"08/05/2016","21:00:00",27,33,0,0
1503960366,"08/05/2016","22:00:00",31,29,0,0
1503960366,"08/05/2016","23:00:00",49,11,0,0
1503960366,"09/04/2016","00:00:00",55,5,0,0
1503960366,"09/04/2016","01:00:00",53,7,0,0
1503960366,"09/04/2016","02:00:00",45,15,0,0
1503960366,"09/04/2016","03:00:00",59,1,0,0
1503960366,"09/04/2016","04:00:00",60,0,0,0
1503960366,"09/04/2016","05:00:00",60,0,0,0
1503960366,"09/04/2016","06:00:00",59,1,0,0
1503960366,"09/04/2016","07:00:00",59,1,0,0
1503960366,"09/04/2016","08:00:00",57,3,0,0
1503960366,"09/04/2016","09:00:00",56,4,0,0
1503960366,"09/04/2016","10:00:00",35,25,0,0
1503960366,"09/04/2016","11:00:00",51,9,0,0
1503960366,"09/04/2016","12:00:00",21,39,0,0
1503960366,"09/04/2016","13:00:00",34,26,0,0
1503960366,"09/04/2016","14:00:00",56,4,0,0
1503960366,"09/04/2016","15:00:00",42,6,4,8
1503960366,"09/04/2016","16:00:00",58,2,0,0
1503960366,"09/04/2016","17:00:00",17,24,5,14
1503960366,"09/04/2016","18:00:00",34,10,6,10
1503960366,"09/04/2016","19:00:00",56,4,0,0
1503960366,"09/04/2016","20:00:00",54,6,0,0
1503960366,"09/04/2016","21:00:00",41,19,0,0
1503960366,"09/04/2016","22:00:00",24,36,0,0
1503960366,"09/04/2016","23:00:00",59,1,0,0
1503960366,"09/05/2016","00:00:00",51,9,0,0
1503960366,"09/05/2016","01:00:00",60,0,0,0
1503960366,"09/05/2016","02:00:00",60,0,0,0
1503960366,"09/05/2016","03:00:00",60,0,0,0
1503960366,"09/05/2016","04:00:00",60,0,0,0
1503960366,"09/05/2016","05:00:00",59,1,0,0
1503960366,"09/05/2016","06:00:00",38,22,0,0
1503960366,"09/05/2016","07:00:00",54,6,0,0
1503960366,"09/05/2016","08:00:00",57,3,0,0
1503960366,"09/05/2016","09:00:00",57,3,0,0
1503960366,"09/05/2016","10:00:00",50,10,0,0
1503960366,"09/05/2016","11:00:00",54,6,0,0
1503960366,"09/05/2016","12:00:00",48,12,0,0
1503960366,"09/05/2016","13:00:00",59,1,0,0
1503960366,"09/05/2016","14:00:00",60,0,0,0
1503960366,"09/05/2016","15:00:00",59,1,0,0
1503960366,"09/05/2016","16:00:00",27,9,6,18
1503960366,"09/05/2016","17:00:00",23,37,0,0
1503960366,"09/05/2016","18:00:00",35,25,0,0
1503960366,"09/05/2016","19:00:00",21,39,0,0
1503960366,"09/05/2016","20:00:00",36,14,1,9
1503960366,"09/05/2016","21:00:00",29,8,4,19
1503960366,"09/05/2016","22:00:00",60,0,0,0
1503960366,"09/05/2016","23:00:00",60,0,0,0
1503960366,"10/04/2016","00:00:00",43,17,0,0
1503960366,"10/04/2016","01:00:00",60,0,0,0
1503960366,"10/04/2016","02:00:00",60,0,0,0
1503960366,"10/04/2016","03:00:00",53,7,0,0
1503960366,"10/04/2016","04:00:00",60,0,0,0
1503960366,"10/04/2016","05:00:00",60,0,0,0
1503960366,"10/04/2016","06:00:00",60,0,0,0
1503960366,"10/04/2016","07:00:00",59,1,0,0
1503960366,"10/04/2016","08:00:00",60,0,0,0
1503960366,"10/04/2016","09:00:00",60,0,0,0
1503960366,"10/04/2016","10:00:00",60,0,0,0
1503960366,"10/04/2016","11:00:00",56,4,0,0
1503960366,"10/04/2016","12:00:00",15,45,0,0
1503960366,"10/04/2016","13:00:00",25,6,5,24
1503960366,"10/04/2016","14:00:00",41,5,1,13
1503960366,"10/04/2016","15:00:00",43,17,0,0
1503960366,"10/04/2016","16:00:00",57,3,0,0
1503960366,"10/04/2016","17:00:00",58,2,0,0
1503960366,"10/04/2016","18:00:00",59,1,0,0
1503960366,"10/04/2016","19:00:00",51,9,0,0
1503960366,"10/04/2016","20:00:00",31,29,0,0
1503960366,"10/04/2016","21:00:00",55,5,0,0
1503960366,"10/04/2016","22:00:00",58,2,0,0
1503960366,"10/04/2016","23:00:00",31,15,7,7
1503960366,"10/05/2016","00:00:00",60,0,0,0
1503960366,"10/05/2016","01:00:00",54,6,0,0
1503960366,"10/05/2016","02:00:00",60,0,0,0
1503960366,"10/05/2016","03:00:00",60,0,0,0
1503960366,"10/05/2016","04:00:00",60,0,0,0
1503960366,"10/05/2016","05:00:00",60,0,0,0
1503960366,"10/05/2016","06:00:00",60,0,0,0
1503960366,"10/05/2016","07:00:00",56,4,0,0
1503960366,"10/05/2016","08:00:00",49,11,0,0
1503960366,"10/05/2016","09:00:00",36,24,0,0
1503960366,"10/05/2016","10:00:00",44,16,0,0
1503960366,"10/05/2016","11:00:00",36,14,9,1
1503960366,"10/05/2016","12:00:00",54,6,0,0
1503960366,"10/05/2016","13:00:00",46,14,0,0
1503960366,"10/05/2016","14:00:00",52,8,0,0
1503960366,"10/05/2016","15:00:00",39,10,7,4
1503960366,"10/05/2016","16:00:00",38,22,0,0
1503960366,"10/05/2016","17:00:00",43,17,0,0
1503960366,"10/05/2016","18:00:00",33,4,4,19
1503960366,"10/05/2016","19:00:00",25,26,2,7
1503960366,"10/05/2016","20:00:00",26,10,9,15
1503960366,"10/05/2016","21:00:00",41,19,0,0
1503960366,"10/05/2016","22:00:00",60,0,0,0
1503960366,"10/05/2016","23:00:00",57,3,0,0
1503960366,"11/04/2016","00:00:00",60,0,0,0
1503960366,"11/04/2016","01:00:00",60,0,0,0
1503960366,"11/04/2016","02:00:00",54,6,0,0
1503960366,"11/04/2016","03:00:00",60,0,0,0
1503960366,"11/04/2016","04:00:00",60,0,0,0
1503960366,"11/04/2016","05:00:00",60,0,0,0
1503960366,"11/04/2016","06:00:00",60,0,0,0
1503960366,"11/04/2016","07:00:00",58,2,0,0
1503960366,"11/04/2016","08:00:00",50,10,0,0
1503960366,"11/04/2016","09:00:00",30,30,0,0
1503960366,"11/04/2016","10:00:00",46,14,0,0
1503960366,"11/04/2016","11:00:00",51,9,0,0
1503960366,"11/04/2016","12:00:00",47,5,1,7
1503960366,"11/04/2016","13:00:00",42,2,9,7
1503960366,"11/04/2016","14:00:00",40,20,0,0
1503960366,"11/04/2016","15:00:00",43,17,0,0
1503960366,"11/04/2016","16:00:00",48,12,0,0
1503960366,"11/04/2016","17:00:00",46,14,0,0
1503960366,"11/04/2016","18:00:00",33,11,4,12
1503960366,"11/04/2016","19:00:00",41,19,0,0
1503960366,"11/04/2016","20:00:00",43,17,0,0
1503960366,"11/04/2016","21:00:00",55,5,0,0
1503960366,"11/04/2016","22:00:00",54,6,0,0
1503960366,"11/04/2016","23:00:00",43,17,0,0
1503960366,"11/05/2016","00:00:00",46,14,0,0
1503960366,"11/05/2016","01:00:00",56,4,0,0
1503960366,"11/05/2016","02:00:00",56,4,0,0
1503960366,"11/05/2016","03:00:00",59,1,0,0
1503960366,"11/05/2016","04:00:00",60,0,0,0
1503960366,"11/05/2016","05:00:00",60,0,0,0
1503960366,"11/05/2016","06:00:00",60,0,0,0
1503960366,"11/05/2016","07:00:00",55,5,0,0
1503960366,"11/05/2016","08:00:00",39,21,0,0
1503960366,"11/05/2016","09:00:00",28,32,0,0
1503960366,"11/05/2016","10:00:00",41,19,0,0
1503960366,"11/05/2016","11:00:00",45,15,0,0
